,날짜,종가,전일비,시가,고가,저가,거래량,등락률,카테고리,마켓,등락률그룹
TYM,2021-08-06,2610,480,2170,2735,2150,149449091,22.535211267605636,기계,KOSPI,8% 이상
신원,2021-08-06,2645,415,2265,2775,2245,117095164,18.609865470852018,섬유의복,KOSPI,8% 이상
시스웍,2021-08-06,2470,145,2370,2655,2365,78157255,6.236559139784946,제조업,KOSDAQ,6 ~ 8%
에스에이엠티,2021-08-06,5890,250,6170,6690,5720,61515209,4.432624113475177,유통,KOSDAQ,4 ~ 6%
카카오뱅크,2021-08-06,69800,16100,53700,69800,51000,59340894,0.0,없음,KOSPI,0 ~ -2%
한송네오텍,2021-08-06,2180,95,2070,2355,2025,50429280,4.556354916067146,제조업,KOSDAQ,4 ~ 6%
보락,2021-08-06,2620,0,2720,2905,2605,42517234,0.0,화학,KOSPI,0 ~ -2%
아즈텍WB,2021-08-06,6090,290,6010,6870,5840,41088290,5.0,제조업,KOSDAQ,4 ~ 6%
콤텍시스템,2021-08-06,1335,35,1300,1435,1275,37393799,2.6923076923076925,서비스업,KOSPI,2 ~ 4%
케이사인,2021-08-06,3080,-45,3220,3380,3075,36021066,-1.44,코스닥 IT,KOSDAQ,0 ~ -2%
파인텍,2021-08-06,2035,35,2150,2170,1925,34053908,1.7500000000000002,코스닥 IT,KOSDAQ,0 ~ 2%
대한전선,2021-08-06,2740,-100,2845,2855,2690,32950380,-3.5211267605633805,전기전자,KOSPI,-2 ~ -4%
럭슬,2021-08-06,46,-39,63,63,44,31209882,-45.88235294117647,제조업,KOSDAQ,-8% 이하
사조동아원,2021-08-06,1635,125,1515,1650,1500,29497589,8.27814569536424,음식료품,KOSPI,8% 이상
갤럭시아에스엠,2021-08-06,3110,5,3240,3470,3015,27088375,0.1610305958132045,서비스업,KOSPI,0 ~ 2%
SM C&C,2021-08-06,6110,30,5950,6530,5760,25838615,0.4934210526315789,코스닥 IT,KOSDAQ,0 ~ 2%
켐트로스,2021-08-06,8550,900,7700,8890,7580,24837390,11.76470588235294,제조업,KOSDAQ,8% 이상
일신석재,2021-08-06,3005,95,2945,3125,2930,24725720,3.264604810996564,유통업,KOSPI,2 ~ 4%
버킷스튜디오,2021-08-06,2645,270,2420,2870,2385,23855987,11.368421052631579,코스닥 IT,KOSDAQ,8% 이상
드래곤플라이,2021-08-06,3160,405,2795,3495,2705,22015075,14.700544464609798,코스닥 IT,KOSDAQ,8% 이상
인디에프,2021-08-06,1855,200,1680,1945,1660,21803060,12.084592145015106,섬유의복,KOSPI,8% 이상
조아제약,2021-08-06,5030,175,4830,5420,4825,17245072,3.604531410916581,제조업,KOSDAQ,2 ~ 4%
바이오로그디바이스,2021-08-06,5360,-150,5400,5840,5210,16987576,-2.722323049001815,코스닥 IT,KOSDAQ,-2 ~ -4%
이아이디,2021-08-06,520,-7,531,532,520,16313603,-1.3282732447817838,유통업,KOSPI,0 ~ -2%
에이비프로바이오,2021-08-06,1215,75,1145,1250,1145,15271592,6.578947368421052,제조업,KOSDAQ,6 ~ 8%
아남전자,2021-08-06,3430,120,3370,3480,3220,15162808,3.625377643504532,전기전자,KOSPI,2 ~ 4%
아난티,2021-08-06,12000,750,11550,12200,11450,15071208,6.666666666666667,없음,KOSDAQ,6 ~ 8%
한화플러스제2호스팩,2021-08-06,6200,1000,5350,6760,5350,14818652,19.230769230769234,금융,KOSDAQ,8% 이상
바른손,2021-08-06,3100,240,2855,3540,2850,14715090,8.391608391608392,유통,KOSDAQ,8% 이상
삼성전자,2021-08-06,81500,-600,81900,82500,81300,13284987,-0.730816077953715,전기전자,KOSPI,0 ~ -2%
이디티,2021-08-06,3165,225,2945,3440,2945,12792772,7.653061224489796,제조업,KOSDAQ,6 ~ 8%
IBKS제14호스팩,2021-08-06,3855,1575,3190,4135,2790,12581105,69.07894736842105,금융,KOSDAQ,8% 이상
코세스,2021-08-06,16050,200,15850,17350,15250,12096763,1.2618296529968454,코스닥 IT,KOSDAQ,0 ~ 2%
팜스토리,2021-08-06,2670,20,2640,2720,2575,10807409,0.7547169811320755,제조업,KOSDAQ,0 ~ 2%
상상인이안1호스팩,2021-08-06,4675,2475,4400,5470,3665,10554515,112.5,금융,KOSDAQ,8% 이상
대아티아이,2021-08-06,7150,220,7060,7300,6990,10310626,3.1746031746031744,제조업,KOSDAQ,2 ~ 4%
덱스터,2021-08-06,15050,1000,13850,15150,13450,10265362,7.11743772241993,오락·문화,KOSDAQ,6 ~ 8%
예스24,2021-08-06,14800,-100,14600,15550,13400,10169207,-0.6711409395973155,코스닥 IT,KOSDAQ,0 ~ -2%
지나인제약,2021-08-06,1640,-10,1615,1690,1535,10157210,-0.6060606060606061,제조업,KOSDAQ,0 ~ -2%
서린바이오,2021-08-06,25000,2000,26600,28250,25000,9991366,8.695652173913043,유통,KOSDAQ,8% 이상
바른손이앤에이,2021-08-06,1515,55,1480,1640,1450,9933080,3.767123287671233,오락·문화,KOSDAQ,2 ~ 4%
시너지이노베이션,2021-08-06,5050,50,5700,5740,5050,9400971,1.0,제조업,KOSDAQ,0 ~ 2%
아이엠,2021-08-06,1415,-55,1470,1470,1395,9014881,-3.741496598639456,코스닥 IT,KOSDAQ,-2 ~ -4%
판타지오,2021-08-06,120,-1,121,122,119,8827357,-0.8264462809917356,오락·문화,KOSDAQ,0 ~ -2%
인터파크,2021-08-06,9040,-610,9350,9450,9040,8082391,-6.321243523316062,유통,KOSDAQ,-6 ~ -8%
아세아텍,2021-08-06,3475,145,3340,3815,3340,8022305,4.354354354354354,제조업,KOSDAQ,4 ~ 6%
효성오앤비,2021-08-06,12500,1300,11250,13400,11250,7975952,11.607142857142858,제조업,KOSDAQ,8% 이상
SM Life Design,2021-08-06,3370,-60,3385,3540,3295,7818126,-1.749271137026239,제조업,KOSDAQ,0 ~ -2%
해성옵틱스,2021-08-06,877,-40,915,915,863,7700927,-4.362050163576881,코스닥 IT,KOSDAQ,-4 ~ -6%
이트론,2021-08-06,697,-6,710,710,694,7597124,-0.8534850640113799,코스닥 IT,KOSDAQ,0 ~ -2%
대원화성,2021-08-06,3020,100,2945,3235,2935,7101774,3.4246575342465753,화학,KOSPI,2 ~ 4%
케이피엠테크,2021-08-06,3350,5,3330,3420,3265,7054054,0.14947683109118087,제조업,KOSDAQ,0 ~ 2%
일신바이오,2021-08-06,6370,70,6680,6800,6330,6996691,1.1111111111111112,제조업,KOSDAQ,0 ~ 2%
한국비엔씨,2021-08-06,22850,50,21850,23900,21200,6732223,0.21929824561403508,제조업,KOSDAQ,0 ~ 2%
두산중공업,2021-08-06,22400,750,21550,22500,21450,6612599,3.4642032332563506,기계,KOSPI,2 ~ 4%
쌍방울,2021-08-06,796,-10,806,809,796,6597705,-1.240694789081886,섬유의복,KOSPI,0 ~ -2%
코디엠,2021-08-06,307,-4,311,311,303,6491450,-1.2861736334405145,코스닥 IT,KOSDAQ,0 ~ -2%
골드퍼시픽,2021-08-06,1595,-125,1700,1710,1585,6379665,-7.267441860465117,유통,KOSDAQ,-6 ~ -8%
한화플러스제1호스팩,2021-08-06,3900,1755,3000,3900,2995,6232188,81.81818181818183,금융,KOSDAQ,8% 이상
젬백스링크,2021-08-06,1845,30,1830,1915,1820,6183975,1.6528925619834711,유통,KOSDAQ,0 ~ 2%
제일바이오,2021-08-06,3995,100,3855,4115,3810,6179163,2.5673940949935816,제조업,KOSDAQ,2 ~ 4%
이연제약,2021-08-06,63200,5600,61700,68700,60300,5936348,9.722222222222223,의약품,KOSPI,8% 이상
에이루트,2021-08-06,1210,-515,1210,1210,1210,5667196,-29.855072463768117,코스닥 IT,KOSDAQ,-8% 이하
재영솔루텍,2021-08-06,1160,25,1140,1200,1140,5660115,2.2026431718061676,코스닥 IT,KOSDAQ,2 ~ 4%
팬스타엔터프라이즈,2021-08-06,1105,45,1070,1155,1055,5403765,4.245283018867925,제조업,KOSDAQ,4 ~ 6%
진원생명과학,2021-08-06,43200,800,43600,45750,42550,5363805,1.8867924528301887,의약품,KOSPI,0 ~ 2%
YG PLUS,2021-08-06,7360,490,6930,7420,6750,5294031,7.132459970887918,서비스업,KOSPI,6 ~ 8%
현대로템,2021-08-06,26600,1400,25550,26650,25400,5151152,5.555555555555555,운수장비,KOSPI,4 ~ 6%
씨티씨바이오,2021-08-06,11000,1610,9360,11350,9360,4892863,17.145899893503728,제조업,KOSDAQ,8% 이상
에스넷,2021-08-06,9990,-110,9920,10050,9510,4889889,-1.089108910891089,코스닥 IT,KOSDAQ,0 ~ -2%
큐라클,2021-08-06,44800,800,43850,48700,42750,4869833,1.8181818181818181,기타서비스,KOSDAQ,0 ~ 2%
신일전자,2021-08-06,2115,-50,2170,2175,2100,4757956,-2.3094688221709005,유통업,KOSPI,-2 ~ -4%
에이디칩스,2021-08-06,1240,25,1205,1255,1170,4718593,2.05761316872428,제조업,KOSDAQ,2 ~ 4%
우리기술,2021-08-06,2495,-25,2520,2550,2445,4640641,-0.992063492063492,제조업,KOSDAQ,0 ~ -2%
남해화학,2021-08-06,11800,750,11200,12300,11150,4500256,6.787330316742081,화학,KOSPI,6 ~ 8%
카페24,2021-08-06,44800,4350,40050,44950,40000,4462488,10.754017305315204,코스닥 IT,KOSDAQ,8% 이상
팬오션,2021-08-06,7540,10,7650,7800,7540,4395811,0.13280212483399734,운수창고업,KOSPI,0 ~ 2%
HMM,2021-08-06,39950,450,39550,41100,39500,4314442,1.139240506329114,운수창고업,KOSPI,0 ~ 2%
넥스트사이언스,2021-08-06,31750,1050,30850,32250,29850,4187431,3.420195439739414,없음,KOSPI,2 ~ 4%
카카오,2021-08-06,145500,-3500,149500,149500,145000,4117585,-2.348993288590604,서비스업,KOSPI,-2 ~ -4%
SK바이오사이언스,2021-08-06,244500,36500,212000,245000,208500,4109156,17.548076923076923,의약품,KOSPI,8% 이상
네오리진,2021-08-06,2065,60,2010,2275,1980,4099832,2.9925187032418954,코스닥 IT,KOSDAQ,2 ~ 4%
한글과컴퓨터,2021-08-06,26200,1600,24750,27600,24200,3932053,6.504065040650407,코스닥 IT,KOSDAQ,6 ~ 8%
세진티에스,2021-08-06,5690,420,6180,6350,5600,3871954,7.969639468690702,코스닥 IT,KOSDAQ,6 ~ 8%
한창,2021-08-06,1645,15,1630,1685,1590,3853551,0.9202453987730062,유통업,KOSPI,0 ~ 2%
웅진,2021-08-06,2690,-205,2870,2875,2685,3843969,-7.081174438687392,금융업,KOSPI,-6 ~ -8%
대동,2021-08-06,14200,900,13350,14650,13150,3809259,6.7669172932330826,기계,KOSPI,6 ~ 8%
성우하이텍,2021-08-06,6970,230,6840,7080,6700,3759081,3.4124629080118694,제조업,KOSDAQ,2 ~ 4%
서희건설,2021-08-06,2260,75,2190,2290,2170,3721985,3.4324942791762014,건설,KOSDAQ,2 ~ 4%
피에이치씨,2021-08-06,2450,-125,2530,2575,2440,3668623,-4.854368932038835,유통,KOSDAQ,-4 ~ -6%
메디콕스,2021-08-06,1590,-45,1660,1675,1565,3648305,-2.7522935779816518,제조업,KOSDAQ,-2 ~ -4%
한화에스비아이스팩,2021-08-06,6080,-570,6210,6790,6000,3624445,-8.571428571428571,금융,KOSDAQ,-8% 이하
WI,2021-08-06,1880,60,1820,1915,1760,3624298,3.296703296703297,제조업,KOSDAQ,2 ~ 4%
상상인이안제2호스팩,2021-08-06,2585,-395,3335,3380,2550,3586567,-13.25503355704698,금융,KOSDAQ,-8% 이하
국전약품,2021-08-06,9200,-430,9610,9850,9200,3550154,-4.46521287642783,제조업,KOSDAQ,-4 ~ -6%
심텍홀딩스,2021-08-06,3435,40,3550,3845,3395,3532141,1.1782032400589102,코스닥 IT,KOSDAQ,0 ~ 2%
넥스턴바이오,2021-08-06,8000,170,7930,8450,7910,3473093,2.1711366538952745,제조업,KOSDAQ,2 ~ 4%
LG헬로비전,2021-08-06,7790,-360,8080,8350,7790,3384500,-4.41717791411043,서비스업,KOSPI,-4 ~ -6%
동양철관,2021-08-06,1735,0,1735,1770,1710,3341054,0.0,철강금속,KOSPI,0 ~ -2%
알티캐스트,2021-08-06,3080,145,2930,3150,2920,3296312,4.940374787052811,코스닥 IT,KOSDAQ,4 ~ 6%
우리종금,2021-08-06,997,3,995,1005,990,3266405,0.30181086519114686,금융업,KOSPI,0 ~ 2%
LG디스플레이,2021-08-06,22250,-350,22600,22650,21950,3249441,-1.5486725663716814,전기전자,KOSPI,0 ~ -2%
이루온,2021-08-06,4295,-145,4475,4500,4210,3245458,-3.2657657657657655,코스닥 IT,KOSDAQ,-2 ~ -4%
디스플레이텍,2021-08-06,6130,-500,6510,6550,6120,3235751,-7.541478129713424,코스닥 IT,KOSDAQ,-6 ~ -8%
심텍,2021-08-06,30400,1700,29800,30800,29300,3221145,5.923344947735192,코스닥 IT,KOSDAQ,4 ~ 6%
셀루메드,2021-08-06,10750,200,11150,12000,10750,3146086,1.8957345971563981,제조업,KOSDAQ,0 ~ 2%
미래에셋증권,2021-08-06,9260,230,9140,9390,9100,3001511,2.547065337763012,금융업,KOSPI,2 ~ 4%
제이엠아이,2021-08-06,2360,-55,2330,2395,2165,2920254,-2.2774327122153206,제조업,KOSDAQ,-2 ~ -4%
아이에이,2021-08-06,1235,0,1240,1255,1225,2853141,0.0,코스닥 IT,KOSDAQ,0 ~ -2%
드림시큐리티,2021-08-06,5600,-160,5760,5820,5510,2837637,-2.7777777777777777,제조업,KOSDAQ,-2 ~ -4%
GH신소재,2021-08-06,8230,-720,8640,8970,8180,2828115,-8.044692737430168,제조업,KOSDAQ,-8% 이하
애경유화,2021-08-06,13350,250,13800,14150,13200,2818804,1.9083969465648856,화학,KOSPI,0 ~ 2%
초록뱀미디어,2021-08-06,2560,-35,2595,2595,2555,2809771,-1.348747591522158,오락·문화,KOSDAQ,0 ~ -2%
인트로메딕,2021-08-06,3820,-15,3815,4020,3735,2806536,-0.3911342894393742,제조업,KOSDAQ,0 ~ -2%
윈팩,2021-08-06,2720,-125,2800,2820,2700,2788400,-4.393673110720562,코스닥 IT,KOSDAQ,-4 ~ -6%
한솔홈데코,2021-08-06,2190,-25,2220,2230,2170,2710969,-1.1286681715575622,종이목재,KOSPI,0 ~ -2%
자연과환경,2021-08-06,2410,-110,2525,2535,2410,2687511,-4.365079365079365,기타서비스,KOSDAQ,-4 ~ -6%
와이제이엠게임즈,2021-08-06,2630,-110,2785,2785,2615,2680937,-4.014598540145985,코스닥 IT,KOSDAQ,-4 ~ -6%
SBI인베스트먼트,2021-08-06,1995,-5,2000,2010,1955,2661720,-0.25,금융,KOSDAQ,0 ~ -2%
제넨바이오,2021-08-06,1920,-20,1940,1985,1920,2651634,-1.0309278350515463,유통,KOSDAQ,0 ~ -2%
파미셀,2021-08-06,18000,600,17750,18500,17450,2610426,3.4482758620689653,의약품,KOSPI,2 ~ 4%
IBKS제12호스팩,2021-08-06,2640,-210,2845,2975,2620,2546111,-7.368421052631578,금융,KOSDAQ,-6 ~ -8%
대영포장,2021-08-06,3075,-100,3175,3175,3060,2483522,-3.149606299212598,종이목재,KOSPI,-2 ~ -4%
이그잭스,2021-08-06,2510,95,2425,2585,2390,2472091,3.9337474120082816,코스닥 IT,KOSDAQ,2 ~ 4%
범양건영,2021-08-06,8690,-340,9030,9040,8450,2459926,-3.7652270210409746,건설업,KOSPI,-2 ~ -4%
삼지전자,2021-08-06,14950,-550,15350,15450,14450,2451871,-3.5483870967741935,코스닥 IT,KOSDAQ,-2 ~ -4%
제낙스,2021-08-06,280,-226,350,355,275,2402709,-44.66403162055336,제조업,KOSDAQ,-8% 이하
오픈베이스,2021-08-06,5170,-130,5340,5370,5050,2392492,-2.4528301886792456,코스닥 IT,KOSDAQ,-2 ~ -4%
한일단조,2021-08-06,4050,-210,4235,4260,4005,2370491,-4.929577464788732,제조업,KOSDAQ,-4 ~ -6%
아이비김영,2021-08-06,4405,-175,4635,4675,4405,2355867,-3.820960698689956,기타서비스,KOSDAQ,-2 ~ -4%
SK증권,2021-08-06,995,2,998,998,989,2351808,0.2014098690835851,금융업,KOSPI,0 ~ 2%
위즈코프,2021-08-06,3190,-190,3340,3355,3105,2323912,-5.621301775147929,유통,KOSDAQ,-4 ~ -6%
아이오케이,2021-08-06,1820,20,1810,1835,1750,2318017,1.1111111111111112,오락·문화,KOSDAQ,0 ~ 2%
세종텔레콤,2021-08-06,695,-5,700,703,694,2277769,-0.7142857142857143,코스닥 IT,KOSDAQ,0 ~ -2%
삼부토건,2021-08-06,3290,-100,3390,3390,3290,2262247,-2.949852507374631,건설업,KOSPI,-2 ~ -4%
SK하이닉스,2021-08-06,118000,-2000,119000,119500,117500,2194558,-1.6666666666666667,전기전자,KOSPI,0 ~ -2%
한국전자인증,2021-08-06,11200,-50,11250,11550,10950,2174108,-0.4444444444444444,코스닥 IT,KOSDAQ,0 ~ -2%
큐로컴,2021-08-06,1670,-5,1700,1750,1645,2171132,-0.2985074626865672,코스닥 IT,KOSDAQ,0 ~ -2%
대성창투,2021-08-06,4240,-195,4380,4385,4220,2168872,-4.3968432919954905,금융,KOSDAQ,-4 ~ -6%
바이오니아,2021-08-06,38100,-900,39000,39400,37400,2086902,-2.307692307692308,제조업,KOSDAQ,-2 ~ -4%
에넥스,2021-08-06,2990,-40,3060,3095,2985,2071362,-1.3201320132013201,제조업,KOSPI,0 ~ -2%
세원이앤씨,2021-08-06,1020,-15,1035,1040,1010,2066721,-1.4492753623188406,기계,KOSPI,0 ~ -2%
대원전선,2021-08-06,2505,-85,2595,2595,2490,2050259,-3.2818532818532815,전기전자,KOSPI,-2 ~ -4%
대창솔루션,2021-08-06,715,-9,724,732,711,2036828,-1.2430939226519337,제조업,KOSDAQ,0 ~ -2%
카카오게임즈,2021-08-06,82100,-2100,83700,84400,81800,2034765,-2.494061757719715,코스닥 IT,KOSDAQ,-2 ~ -4%
대한해운,2021-08-06,3080,25,3060,3150,3060,2025701,0.8183306055646482,운수창고업,KOSPI,0 ~ 2%
우리금융지주,2021-08-06,11050,0,11100,11200,11000,2023777,0.0,금융업,KOSPI,0 ~ -2%
명신산업,2021-08-06,34300,1350,33050,34950,32600,1980851,4.09711684370258,운수장비,KOSPI,4 ~ 6%
신성통상,2021-08-06,4080,-70,4210,4265,4050,1958426,-1.6867469879518073,유통업,KOSPI,0 ~ -2%
남선알미늄,2021-08-06,4085,-45,4135,4145,4050,1910632,-1.0895883777239708,철강금속,KOSPI,0 ~ -2%
